"January 24th, 2022","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"25th","451","190","Ghassan Ghassan","647-554-5510","Mississauga","Posture Care","Single, ","","1","0","1945 Dundas St E, Mississauga, ON L4X 2T8, Canada","240","","Done","","23-11-2021","259","abcd1@gmail.com"
"25th","452","189","patricia donner","519-744-2926","Kitchener","Posture Care","Queen, ","","1","0","274 Shelley Dr, Kitchener, ON N2C 1N1, Canada","950","","Pending","","26-11-2021","349","abcdefgh@gmail.com"
"","","","","","","Posture Care","Double, ","","1","","","","","","","","329",""
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"","","","","","","Metal Frame","Double, ","","1","","","","","","","","95",""
"25th","453","188","tarpinder singh","647-571-7730","Brampton","Bamboo Foam (new Anna Plus)","Queen, ","","1","250","61 Morton Way, Brampton, ON L6Y 2P4, Canada","300","","Pending","","01-12-2021","349","thind.preet1@gmail.com"
"25th","454","187","gurpreet gurpreet","647-622-3801","Brampton","Spring Free","King, ","","1","500","92 Baffin Cres, Brampton, ON L7A 0C7, Canada","570","","Done","","24-11-2021","649","gurpreetsidhu.va@gmail.com"
"25th","455","186","Doreen Maguire","226-268-1151","London","Beachrest","Queen, ","","1","0","461 Alston Rd, London, ON N6C 3B8, Canada","460","","Pending","","26-11-2021","299","doreenmaguire@rogers.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"","","","","","","Metal Frame","Queen, ","","1","","","","","","","","95",""
"25th","456","185","Prabhdeep Prabhdeep","437-988-1003","Brampton","Posture Care","Queen, ","","1","0","57 Burgby Ave, Brampton, ON L6X 2G7, Canada","500","","Done","","25-11-2021","349","Prabhdeepbal6502@gmail.com"
"","","","","","","Posture Care","Single, ","","1","","","","","","","","259",""
"25th","457","184","Ali Altharwani","647-779-1061","Toronto","Beachrest","Double, ","","1","0","91 Whitehorn Crescent, North York, ON M2J 3B1, Canada","220","","Done","","25-11-2021","269","alisaadali12344@gmail.com"
"25th","458","183","Sachin Purohit","647-338-2175","Oshawa","Posture Care","Queen, ","","1","0","1272 Venus Crescent, Oshawa, ON L1J 6E4, Canada","549","","Pending","","28-11-2021","349","sachinpurohit@rediffmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"25th","459","182","Anthony Addo","416-428-8450","Milton","Posture Care","King, ","","1","0","848 Gazley Cir, Milton, ON L9T 6L6, Canada","549","","Pending","","02-12-2021","549","Addoa.sap1@gmail.com"
"25th","460","181","Simran Simran","647-410-8261","Toronto","Posture Care","Queen, ","","1","0","360 Pitfield Rd, Scarborough, ON M1S 3E6, Canada","300","","Done","","02-12-2021","349","simransherwani14@gmail.com"
"25th","461","180","TANVIR BASHAR","519-697-3670","Guelph","Posture Care","Queen, ","","3","0","215 College Ave W, Guelph, ON N1G 1S6, Canada","900","","Pending","","01-12-2021","349","tanvirmbo@gmail.com"
"25th","462","179","Ranjit singh","705-970-6441","Barrie","Posture Care","Queen, ","","3","0","162 Cheltenham Rd, Barrie, ON L4M, Canada","900","Maya mattress 3 Queen size","Pending","","01-12-2021","349","ranjit.sandhuonline@gmail.com"
"25th","463","178","Simarpreet Kaur","647-425-0890","Brampton","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","4 Pickard Ln, Brampton, ON L6Y 2M5, Canada","300","","Pending","","27-11-2021","349","Simarksidhu11@gmail.com"
"25th","464","177","Sukhjeet Singh gill","647-901-8484","Barrie","Beachrest","Queen, ","","1","0","19 Masters Dr, Barrie, ON L4M 6W4, Canada","399","","Pending","","01-12-2021","299","Xxvgill84@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"25th","465","176","Wojtek Wojtek","416-294-7177","Toronto","Beachrest","Double, ","","1","0","9 Courtwright Rd, Etobicoke, ON M9C 4B3, Canada","279","","Pending","","24-11-2021","269","xyz@gmail.com"
"25th","466","175","Harmeet kaur sidhu","647-921-0085","Brampton","Bamboo Foam (new Anna Plus)","Queen, ","","2","0","202 Sunforest Dr, Brampton, ON L6Z 4S4, Canada","820","","Pending","","25-11-2021","349","kharmeet947@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","2","","","","","","","","120",""
"25th","467","174","vida shah","519-697-8432","London","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","91 Kinburn Crescent, London, ON N6E 1J3, Canada","349","","Pending","","25-11-2021","349","Diet_20@live.ca"
"25th","468","173","Chirag Chirag","416-845-9406","Mississauga","Dream Classic","King, ","","1","960","220 Forum Dr, Mississauga, ON L4Z 4K1, Canada","1060","","Pending","","24-11-2021","629","chirag.gosai@gmail.com"
"","","","","","","Mattress Protector Regular","King, ","","1","","","","","","","","50",""
"","","","","","","Mattress Protector Regular","Queen, ","","1","","","","","","","","45",""
"","","","","","","Dream Classic","Queen, ","","1","","","","","","","","439",""
"25th","469","172","Lesley Price","289-969-3227","Niagara Falls","Beachrest","Queen, ","","1","0","3071 Empire Pl, Niagara Falls, ON L2J 3L7, Canada","299","","Pending","","09-12-2021","299","lesleyralph7@gmail.com"
"25th","470","171","navdeep Kaur","647-528-0402","Brampton","Dream Classic","Queen, ","","1","0","68 Cape Dorset Crescent, Brampton, ON L6R 3K9, Canada","399","","Pending","","28-11-2021","439","navdeep.kaur0401@gmail.com"
"25th","471","170","Patricia Azeta","416-648-8446","Brampton","Europlush","Queen, ","","1","0","116 Railroad St, Brampton, ON L6X 4J3, Canada","309","","Done","","25-11-2021","349","patileso@yahoo.com"
"November 24th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"24th","472","169","Bharath Madgula","437-855-5628","Toronto","Beachrest","Queen, ","","1","350","275 Main St, Toronto, ON M4C 4X4, Canada","550","","Pending","","27-11-2021","299","bhrat.87@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"","","","","","","Metal Frame","Queen, ","","1","","","","","","","","95",""
"","","","","","","Jumbo Pillows","","","3","","","","","","","","15",""
"","","","","","","Comforter Set 7pc","Queen, ","","1","","","","","","","","129",""
"24th","473","168","Ahmed ahmed","416-823-2225","Toronto","Studio","Queen, ","","1","0","#403 41 Mabelle Ave, Etobicoke, ON M9A 5A9, Canada","450","Deliver after 4:30 pm","Done","","25-11-2021","350","ahmed1k1@yahoo.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"","","","","","","Jumbo Pillows","","","1","","","","","","","","15",""
"24th","474","167","Hong bui","647-781-2996","Mississauga","Aloe Vera (8inch)","Queen, ","","1","0","3592 Cawthra Rd, Mississauga, ON L5A 2Y3, Canada","360","","Pending","","28-11-2021","349","Hongbui2009@yahoo.com"
"24th","475","166","Ryan Ryan","416-648-2776","Pickering","Beachrest","Queen, ","","1","0","1669 Portland Ct, Pickering, ON L1V 5L5, Canada","279","","Done","","25-11-2021","299","Ryanchung79@gmail.com"
"24th","476","165","priyanka priyanka","437-221-8786","London","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","4 Hayes St, London, ON N5Z 0A6, Canada","349","","Pending","","26-11-2021","349","impriyankasharma123@gail.com"
"24th","477","164","rajendran sundaramoorthy","502-345-3756","Brampton","Beachrest","Queen, ","","1","0","29 Butterworth Rd, Brampton, ON L7A 3Z2, Canada","350","","Done","","25-11-2021","299","rajeceprof@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"24th","478","163","nusrat chowdhury","289-952-9695","Toronto","Spring Free","Double, ","","1","0","1021 Birchmount Rd, Scarborough, ON M1K 1S2, Canada","350","","Canceled","","25-11-2021","409","adhora80@yahoo.com"
"24th","479","162","chantal mukundwa","226-339-1749","Waterloo","Beachrest","Queen, ","","1","0","225 Harvard Pl, Waterloo, ON N2J 4H4, Canada","279","","Done","","23-11-2021","299","chantygi@gmail.com"
"24th","480","161","victoria karpenko","647-909-0486","Vaughan","Dream Classic","Queen, ","","1","0","3600 Hwy 7, Woodbridge, ON L4L 0G7, Canada","430","","Pending","","26-11-2021","439","karpenko.vika18@gmail.com"
"24th","481","160","ngwaogu emmanuel","647-916-5525","Toronto","Bamboo Foam (new Anna Plus)","King, ","","1","0","75 Silver Springs Blvd, Scarborough, ON M1V 1W3, Canada","449","","Pending","","27-11-2021","499","emmangwaogu71@gmail.com"
"24th","482","159","Leonardo Gomes","416-839-7259","Toronto","Dream Plus","Single, ","","1","0","2340 Dundas St W, Toronto, ON M6P 4A9, Canada","600","","Pending","","26-11-2021","650","leonardo.mineirogg@icloud.com"
"24th","483","158","Muhammad Younas","123-456-7890","Etobicoke","Testing For Authorize","","","1","0","9 Bergamot Ave #317, Etobicoke, ON M9W 1V9, Canada","1","","Pending","","24-11-2021","1","younas@netraclos.com"
"November 23rd, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"23rd","484","157","Udayvir Singh Dhillon","437-980-9300","Mississauga","Boxspring (with Mattress)","Single, ","","1","0","3193 Mallbridge Crescent, Mississauga, ON L4T 2C5, Canada","260","","Done","","24-11-2021","90","Udayvirsinghdhillon49@gmail.com"
"","","","","","","Beachrest","Single, ","","1","","","","","","","","189",""
"23rd","485","156","Harpreet Singh","647-882-5240","Oshawa","Dream Classic","Double, ","","1","0","937 Southdown Dr, Oshawa, ON L1H 7Z5, Canada","890","Try to deliver on weekends or early morning if possible within next 10 days","Pending","","27-11-2021","399","Harry651994@gmail.com"
"","","","","","","Dream Classic","King, ","","1","","","","","","","","629",""
"23rd","486","155","Zach Andrews","905-251-3196","Innisfil","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","1192 Booth Ave, Innisfil, ON L9S 4W1, Canada","320","delivery after thursday as before thursday customer will be out of town","Pending","","26-11-2021","349","z_andrews@hotmail.com"
"23rd","487","154","Sridevi Gudivaka","647-671-5495","Brampton","Bamboo Foam (new Anna Plus)","King, ","","1","0","197 Rollingwood Dr, Brampton, ON L6Y 5J6, Canada","420","","Done","","23-11-2021","499","sridevigudivaka@gmail.com"
"23rd","488","153","Moulid Moulid","647-570-0406","Toronto","Bamboo Foam (new Anna Plus)","Single, ","","1","0","5 Capri Rd, Etobicoke, ON M9B 6B5, Canada","200","","Pending","","23-11-2021","249","moulid555@gmail.com"
"23rd","489","152","Heidi Heidi","519-209-2345","Brantford","Emperor Dream","Double, ","","1","480","18 Sandhurst Ct, Brantford, ON N3R 7G4, Canada","530","Delivery charges","Done","","24-11-2021","519","noemailgiven@gmail.com"
"23rd","490","151","Marko Marko","416-875-5708","Bolton","Emperor Dream","King, ","","1","0","169 Crestwood Rd, Bolton, ON L7E 3T8, Canada","846","","Pending","","03-12-2021","849","mzec85@hotmail.com"
"23rd","491","150","Danie Smith","519-476-9819","London","Beachrest","Queen, ","","1","0","245 Blackacres Blvd, London, ON N6G 2H1, Canada","260","","Canceled","","26-11-2021","299","smithdanie91@hotmail.com"
"23rd","492","149","Danie Smith","519-476-9819","London","Beachrest","Queen, ","","1","0","245 Blackacres Blvd, London, ON N6G 2H1, Canada","260","","Pending","","26-11-2021","299","smithdanie91@hotmail.com"
"23rd","493","148","Derryk Lloyd","519-614-2587","London","Beachrest","Single, ","","1","0","37 Kenwood Crescent, London, ON N5Y 3W6, Canada","270","","Pending","","26-11-2021","189","derryklloyd23@gmail.com"
"","","","","","","Boxspring (with Mattress)","Single, ","","1","","","","","","","","90",""
"23rd","494","147","Harpreet Singh","416-568-0913","Brampton","Bamboo Foam (new Anna Plus)","Single, ","","1","0","47 Ladore Dr, Brampton, ON L6Y 1V4, Canada","200","","Done","","22-11-2021","249","qazws@gmail.com"
"23rd","495","146","Kachi Aroh","647-684-0999","Toronto","Beachrest","Queen, ","","1","0","3210 ultra at herons hill 2015 Sheppard ave Toronto Ontario","250","","Pending","","27-11-2021","299","kachi.aroh@gmail.com"
"23rd","496","145","Maisie lewis","437-925-7123","Brampton","Dream Classic","Queen, ","","1","0","9 Kingswood Dr, Brampton, ON L6V 2X5, Canada","400","","Pending","","24-11-2021","439","conceptsinmotion94@gmail.com"
"23rd","497","144","Manpreet kaur","226-752-9998","Brampton","Beachrest","Queen, ","","1","0","23 Newington Crescent, Brampton, ON L6P 0B5, Canada","250","","Pending","","23-11-2021","299","preet2cuu@gmail.com"
"23rd","498","143","Thien le","647-581-7930","Toronto","Dream Classic","Queen, ","","1","0","97 Rogers Rd, York, ON M6E 1P4, Canada","400","","Done","","23-11-2021","439","dinhthien2152@gmail.com"
"23rd","499","142","Bertlin philgence","647-712-2873","Toronto","Alice +","Queen, ","","1","0","1577 Lawrence Ave W, North York, ON M6L 1C4, Canada","419","","Done","","23-11-2021","449","bertlin.p@gmail.com"
"23rd","500","141","Selva kumar","647-877-4778","Mississauga","Bamboo Foam (new Anna Plus)","King, ","","1","0","4011 Brickstone Mews, Mississauga, ON L5B 0J7, Canada","420","","Done","","22-11-2021","499","Selva.kumar123@gmail.com"
"23rd","501","140","Manooj Sudha Selvarajan","647-606-5682","Brampton","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","223 Valleyway Dr, Brampton, ON L6X 0N9, Canada","300","","Pending","","01-12-2021","349","Manos.karizma@gmail.com"
"23rd","502","139","David David","416-953-4854","Mississauga","10 Inch Boxspring (without Mattress)","Queen, ","","1","0","318 Thrace Ave, Mississauga, ON L5B 2B1, Canada","170","","Done","","22-11-2021","160","amigo_de78@yahoo.com"
"23rd","503","138","Himanshu Malhotra","613-539-4383","Toronto","Bamboo Foam (new Anna Plus)","Double, ","","1","0","231 Fort York Blvd, Toronto, ON M5V 1B2, Canada","330","","Done","","22-11-2021","299","himanshumalhotra15@gmail.com"
"","","","","","","Mattress Protector Copper Infused","Double, ","","1","","","","","","","","45",""
"23rd","504","137","Milind Parikh","306-536-2389","Oakville","Bamboo Foam (new Anna Plus)","Single, ","","1","0","80 Speers Rd, Oakville, ON L6K 2E6, Canada","200","","Done","","22-11-2021","249","Parikhmilind1005@gmail.com"
"23rd","505","136","adhanom sereke","519-498-9556","Kitchener","Beachrest","Single, ","","1","0","125 Indian Rd, Kitchener, ON N2B 2S8, Canada","289","","Done","","23-11-2021","189","Adhanomsereke78@gmail.com"
"","","","","","","Boxspring (with Mattress)","Single, ","","1","","","","","","","","90",""
"23rd","506","135","Muhammad Younas","123-456-7890","Etobicoke","Testing For Authorize","","","1","0","9 Bergamot Ave #317, Etobicoke, ON M9W 1V9, Canada","1","","Pending","","23-11-2021","1","younas@netraclos.com"
"23rd","507","134","Muhammad Younas","123-456-7890","Winnipeg","Testing For Authorize","","","1","0","2427 Mountain Ave, Winnipeg, MB R2X 3A1, Canada","1","","Denied","","23-11-2021","1","younas@netraclos.com"
"November 22nd, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"22nd","508","133","Veronica Rago","647-515-4646","Barrie","Posture Care","Queen, ","","1","0","36 Napier St #6, Barrie, ON L4M 1W2, Canada","330","","Pending","","28-11-2021","349","vholbrough2000@gmail.com"
"22nd","509","132","Dipak Singh Yadav","928-265-0306","Mississauga","Dream Classic","Queen, ","","2","0","32 Tenth Line W, Mississauga, ON L5N 5T5, Canada","1040","","Pending","","27-11-2021","439","dipak.yadav@hotmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","2","","","","","","","","120",""
"","","","","","","Mattress Protector Regular","Queen, ","","2","","","","","","","","45",""
"22nd","510","131","Harjeet Harjeet","647-880-2335","Brampton","Alice +","Queen, ","","1","0","23 Millsborough Rd, Brampton, ON L6P 2A1, Canada","400","","Done","","22-11-2021","399","abcd123@gmail.com"
"22nd","511","130","Lance Mitchell","647-719-1406","Toronto","Studio","Queen, ","","1","0","160 Chalkfarm Dr, North York, ON M3L 2J1, Canada","350","","Done","","23-11-2021","350","lanzoolanzo@gmail.com"
"22nd","512","129","Satwinder kaur","647-915-6466","Brampton","8inch Prime Foam (no Warranty)","Single, ","","3","0","22 George Robinson Dr, Brampton, ON L6Y 0G8, Canada","400","","Pending","","28-11-2021","149","hhhjgfhgfhjv@gmail.com"
"22nd","513","128","Parul Parul","639-317-7043","London","10 Inch Boxspring (with Mattress)","Queen, ","","1","0","1297 Elson Rd, London, ON N6G 5R2, Canada","170","","Pending","","26-11-2021","140","narulaparul84@gmail.com"
"22nd","514","127","Ravinderjeet singh","323-356-5544","Brampton","Beachrest","Queen, ","","1","0","1 Braidwood Lake Rd, Brampton, ON L6Z 2K1, Canada","250","","Done","","21-11-2021","299","brarravi4794@gmail.com"
"22nd","515","126","Omayemi Omayemi","437-241-9080","London","10 Inch Boxspring (without Mattress)","Queen, ","","2","0","499 Sophia Cres, London, ON N6G 0X9, Canada","590","","Pending","","26-11-2021","160","abc@123gmail.com"
"","","","","","","10 Inch Boxspring (without Mattress)","King, ","","1","","","","","","","","260",""
"22nd","516","125","Ibrahim Diabate","226-978-7771","Kitchener","Alice","Queen, ","","1","0","24 Olympic Dr, Kitchener, ON N2M 3S8, Canada","459","","Canceled","","24-11-2021","359","Ibrahim605@hotmail.fr"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"22nd","517","124","Lena Lena","289-200-9842","Toronto","Posture Care","King, ","","1","0","23 Glen Everest Rd, Scarborough, ON M1N 1J5, Canada","749","","Done","","22-11-2021","549","abvc@gmail.com"
"","","","","","","Boxspring (with Mattress)","King, ","","1","","","","","","","","200",""
"22nd","518","123","Parul Parul","639-317-7043","London","Alice","King, ","","1","0","1297 Elson Rd, London, ON N6G 5R2, Canada","659","","Pending","","26-11-2021","459","narulaparul84@gmail.com"
"","","","","","","Boxspring (with Mattress)","King, ","","1","","","","","","","","200",""
"22nd","519","122","Afusat Afusat","416-834-3962","London","Beachrest","Queen, ","","1","0","304 Chambers Pl, London, ON N5X 4H4, Canada","299","","Pending","","24-11-2021","299","kunbii12@hotmail.com"
"22nd","520","121","Salman Rashid","416-829-5474","Oakville","Studio","Queen, ","","1","0","173 River Oaks Blvd E, Oakville, ON L6H 5N5, Canada","370","upsell","Done","","22-11-2021","350","Rashid.salman@gmail.com"
"22nd","521","120","Jaspreet Singh","289-828-3590","Cambridge","Alice","Queen, ","","1","0","83 Hay Crescent, Cambridge, ON N1P 1H7, Canada","396","","Canceled","","21-11-2021","359","Cheema05@gmail.com"
"22nd","522","119","Gursewak Singh","438-930-4141","Burlington","Bamboo Foam (new Anna Plus)","Single, ","","1","0","5409 Mericourt Rd, Burlington, ON L7L 3R9, Canada","200","","Done","","22-11-2021","249","gursewaksohal95@gmail.com"
"22nd","523","118","Rahul Rahul","647-230-3292","Oshawa","Alice +","King, ","","1","0","514 Askew Ct, Oshawa, ON L1K, Canada","900","","Pending","","13-12-2021","549","Rahulsharmaq@hotmail.com"
"","","","","","","Bamboo Foam (new Anna Plus)","Queen, ","","1","","","","","","","","349",""
"22nd","524","117","Nathaniel Nathaniel","778-949-2122","Vaughan","Dream Classic","Queen, ","","1","0","will update","500","","Pending","","14-12-2021","439","alloteypappoe2@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"22nd","525","116","Bala Subramanyam","437-999-1359","Mississauga","Emperor Dream","King, ","","1","0","35 Watergarden Dr, Mississauga, ON L5R 0G8, Canada","700","","Done","","20-11-2021","849","baloo.nanduri@gmail.com"
"22nd","526","115","Dipal Dipal","226-975-4291","Mississauga","Beachrest","Double, ","","1","0","3122 Hurontario St, Mississauga, ON L5B, Canada","310","","Done","","21-11-2021","269","Modidipal18@gmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"22nd","527","114","Drashti Patel","437-995-7670","Hamilton","Beachrest","Single, ","","1","0","132 Wellington St S, Hamilton, ON L8N 2R4, Canada","170","","Done","","20-11-2021","189","drashtipatel.lj@gmail.com"
"22nd","528","113","Edison Edison","519-504-9305","Kitchener","Bamboo Foam (new Anna Plus)","Single, ","","1","0","5 Orchard Mill Crescent, Kitchener, ON N2P 1T2, Canada","200","","Done","","20-11-2021","249","notgiven@gmail.com"
"22nd","529","112","Melissa Birt","416-830-5104","Caledon","Dream Classic","Double, ","","1","0","40 Munro St. Caledon, ON L7E0L6","500","","Done","","20-11-2021","399","missybee84@hotmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"November 21st, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"21st","530","111","Izabela Izabela","437-993-0317","Mississauga","Dream Classic","Queen, ","","1","0","3050 Erin Centre Blvd, Mississauga, ON L5M 0P5, Canada","500","","Done","","21-11-2021","439","izabela.buczko83@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"21st","531","110","Alex Szucs","226-220-7012","Kitchener","Studio","King, ","","1","0","344 Mountain Laurel Crescent, Kitchener, ON N2E 4B7, Canada","480","","Done","","24-11-2021","600","Alexszucs1975@gmail.com"
"21st","532","109","Tanishq Arora","705-975-4245","Mississauga","Beachrest","Queen, ","","2","0","3770 Quiet Creek Dr, Mississauga, ON L5M 8B6, Canada","670","","Done","","21-11-2021","299","aroratanishq777@gmail.com"
"","","","","","","Beachrest","Single, ","","1","","","","","","","","189",""
"21st","533","108","Manijeh Sadeghi","705-331-4342","Orillia","Posture Care","Queen, ","","1","0","17 Julia Crescent, Orillia, ON L3V 7Y9, Canada","400","","Pending","","19-11-2021","349","Sadeghi_manijeh1@hotmail.com"
"21st","534","107","Sabharish .","647-913-3699","Vaughan","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","26 Bruce St, Woodbridge, ON L4L 1J4, Canada","300","","Done","","21-11-2021","349","zxcvb@gmail.com"
"21st","535","106","Sami khan","647-866-8151","Melancthon","Alice +","Queen, ","","1","0","682448 260 side Rd, Melancthon, ON L9V 2N1, Canada","459","","Done","","19-11-2021","399","Blasted@hotmail.com"
"21st","536","105","Levan Kanashvili","647-745-7420","Toronto","Beachrest","Queen, ","","1","0","6040 Bathurst St, North York, ON M2R 2A1, Canada","250","","Done","","21-11-2021","299","levankanashvili83@gmail.com"
"21st","537","104","Ramandeep kaur","519-567-1344","Waterloo","Beachrest","Queen, ","","1","0","175 Cedarbrae Ave, Waterloo, ON N2L 4S1, Canada","370","","Done","","21-11-2021","299","Raman.140338@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"21st","538","103","Santhosh Santhosh","647-554-9443","Hamilton","Bamboo Foam (new Anna Plus)","Double, ","","1","0","2721 Upper James St, Mount Hope, ON L0R 1W0, Canada","299","","Done","","23-11-2021","299","santhoshontario@gmail.com"
"21st","539","102","Adarsh Monson","519-701-1868","London","Beachrest","Queen, ","","1","0","117 Glenroy Crescent, London, ON N5Z 4H8, Canada","250","","Pending","","26-11-2021","299","adarshmay7@gmail.com"
"21st","540","101","jaynish panchal","226-978-0825","Kitchener","Posture Care","Queen, ","","1","0","29 Madeleine St, Kitchener, ON N2R 1V5, Canada","450","","Done","","21-11-2021","349","jaynish52@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"November 20th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"20th","541","100","Marcio Pereira","416-464-6966","Brampton","Posture Care","King, ","","1","0","14 Dl Mdws Rd, Brampton, ON L7A 0B7, Canada","560","","Canceled","","21-11-2021","549","marcio19pereira79@gmail.com"
"20th","542","99","Bethany Carroll","905-767-7077","Pickering","Dream Classic","Double, ","","1","0","1515 Boyne Ct, Pickering, ON L1V 5N5, Canada","500","","Done","","21-11-2021","399","Cbeth50@gmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"20th","543","98","Jacob .","226-798-4724","Mississauga","Boxspring (with Mattress)","Queen, ","","1","0","1458 Cawthra Rd, Mississauga, ON L5G 4L2, Canada","385","1 Jumbo pillow also needs to be delivered","Pending","","30-11-2021","120","asdfgh@gmail.com"
"","","","","","","Beachrest","Queen, ","","1","","","","","","","","299",""
"20th","544","97","Gurlovish Singh","647-989-0600","Mississauga","Europlush","Single, ","","1","0","1945 Dundas St E Unit #2, Mississauga, ON L4X 2T8, Canada","246","PICKUP on 20th November (2 complementary Jumbo pillows to be given)","Done","","20-11-2021","259","Gurlovish2507209@gmail.com"
"20th","545","96","Kaynuth Haque","647-231-3906","Toronto","Beachrest","Queen, ","","1","0","2700 Bathurst St, North York, ON M6B 2Z7, Canada","250","","Done","","21-11-2021","299","kaynuthhaque1998@gmail.com"
"20th","546","95","Noor Gill","647-999-9411","Brampton","Beachrest","Double, ","","1","0","41 Albright Rd, Brampton, ON L6X 5E1, Canada","400","","Done","","20-11-2021","269","Noorgill1408@gmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"","","","","","","Metal Frame","Double, ","","1","","","","","","","","95",""
"20th","547","94","Nirosha Nirosha","416-903-3721","Toronto","Beachrest","Queen, ","","1","0","35 Warrender Ave, Etobicoke, ON M9B 5Z5, Canada","350","","Pending","","20-11-2021","299","abcdef@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"20th","548","93","kayla woolridge","705-340-1841","Kawartha Lakes","Dream Classic","King, ","","1","0","19 Murray St, Fenelon Falls, ON K0M 1N0, Canada","680","","Canceled","","22-11-2021","629","shortgirl1996@outlook.com"
"20th","549","92","rituparna Das","647-648-2277","Toronto","Posture Care","Queen, ","","1","0","2949 Lawrence Ave E, Scarborough, ON M1P 2V6, Canada","300","","Pending","","26-11-2021","349","rituparna.sd@gmail.com"
"20th","550","91","Denny Denny","647-891-9561","Vaughan","Beachrest","Queen, ","","1","0","630 Grand Trunk Ave, Maple, ON L6A 0R3, Canada","279","","Postpone","","19-11-2021","299","denyanslowley@gmail.com"
"November 19th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"19th","551","90","czarina calixtro","647-787-4091","Caledon","Bamboo Foam (new Anna Plus)","Queen, ","","1","0","27 Fawnridge Rd, Caledon, ON L7C 2H1, Canada","310","","Done","","21-11-2021","349","czarinacalixtro05@gmail.com"
"19th","552","89","Maria pintyi","437-922-2905","Toronto","Posture Care","Queen, ","","1","0","1607 Victoria Park Ave, Scarborough, ON M1R 1P4, Canada","329","","Done","","17-11-2021","349","marika199621@citromail.hu"
